I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
115.000000,0.009766,0.006348,0.007790,0.009633,-0.568991,-0.004541,0.000267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000072,-0.000270,-0.014404,-0.054287,-0.000072,-0.000270,0.000000,0.000000
116.000000,0.008789,0.003418,0.007791,0.009647,-0.568943,-0.004521,0.000267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000086,-0.000324,-0.014402,-0.054437,-0.000086,-0.000324,0.000000,0.000000
117.000000,0.009277,0.002930,0.007792,0.009659,-0.568900,-0.004503,0.000268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.000379,-0.014394,-0.054573,-0.000101,-0.000379,0.000000,0.000000
118.000000,0.009277,0.003906,0.007794,0.009670,-0.568864,-0.004486,0.000268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000115,-0.000433,-0.014383,-0.054695,-0.000115,-0.000433,0.000000,0.000000
119.000000,0.010742,0.003418,0.007796,0.009680,-0.568835,-0.004469,0.000269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000129,-0.000488,-0.014367,-0.054802,-0.000129,-0.000488,0.000000,0.000000
120.000000,0.007813,0.005859,0.007798,0.009688,-0.568813,-0.004453,0.000270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000144,-0.000543,-0.014348,-0.054896,-0.000144,-0.000543,0.000000,0.000000
122.000000,0.008301,0.006348,0.007803,0.009702,-0.568772,-0.004422,0.000271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000028,-0.000108,-0.014014,-0.053943,-0.000028,-0.000108,0.000000,0.000000
123.000000,0.011230,0.004395,0.007806,0.009706,-0.568750,-0.004406,0.000272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000042,-0.000162,-0.013986,-0.053996,-0.000042,-0.000162,0.000000,0.000000
124.000000,0.011230,0.003418,0.007810,0.009710,-0.568728,-0.004390,0.000272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000216,-0.013956,-0.054038,-0.000056,-0.000216,0.000000,0.000000
125.000000,0.008789,0.004395,0.007813,0.009713,-0.568705,-0.004372,0.000273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000070,-0.000270,-0.013924,-0.054067,-0.000070,-0.000270,0.000000,0.000000
126.000000,0.007324,0.003418,0.007817,0.009714,-0.568681,-0.004353,0.000274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000084,-0.000324,-0.013891,-0.054085,-0.000084,-0.000324,0.000000,0.000000
127.000000,0.008301,0.004395,0.007821,0.009714,-0.568652,-0.004331,0.000274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000098,-0.000378,-0.013856,-0.054091,-0.000098,-0.000378,0.000000,0.000000
128.000000,0.008301,0.005859,0.007825,0.009713,-0.568618,-0.004307,0.000275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000111,-0.000432,-0.013820,-0.054088,-0.000111,-0.000432,0.000000,0.000000
