I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3100.000000,0.000000,0.000000,0.000018,-0.000009,0.002315,-0.000979,0.000018,-0.000009,0.000000,0.000000
3102.000000,0.000000,0.000000,0.000005,-0.000002,0.002372,-0.000932,0.000005,-0.000002,0.000000,0.000000
3104.000000,0.000000,0.000000,0.000009,-0.000004,0.002460,-0.000904,0.000009,-0.000004,0.000000,0.000000
3105.000000,0.000000,0.000000,0.000011,-0.000004,0.002499,-0.000890,0.000011,-0.000004,0.000000,0.000000
3106.000000,0.000000,0.000000,0.000014,-0.000005,0.002534,-0.000874,0.000014,-0.000005,0.000000,0.000000
3107.000000,0.000000,0.000000,0.000016,-0.000006,0.002565,-0.000858,0.000016,-0.000006,0.000000,0.000000
3108.000000,0.000000,0.000000,0.000018,-0.000006,0.002592,-0.000840,0.000018,-0.000006,0.000000,0.000000
3109.000000,0.000000,0.000000,0.000020,-0.000007,0.002615,-0.000823,0.000020,-0.000007,0.000000,0.000000
3110.000000,0.000000,0.000000,0.000022,-0.000008,0.002633,-0.000804,0.000022,-0.000008,0.000000,0.000000
3112.000000,0.000000,0.000000,0.000005,-0.000001,0.002600,-0.000745,0.000005,-0.000001,0.000000,0.000000
3114.000000,0.000000,0.000000,0.000010,-0.000003,0.002598,-0.000691,0.000010,-0.000003,0.000000,0.000000
3115.000000,0.000000,0.000000,0.000012,-0.000003,0.002588,-0.000658,0.000012,-0.000003,0.000000,0.000000
3116.000000,0.000000,0.000000,0.000014,-0.000004,0.002572,-0.000622,0.000014,-0.000004,0.000000,0.000000
3117.000000,0.000000,0.000000,0.000017,-0.000004,0.002550,-0.000582,0.000017,-0.000004,0.000000,0.000000
3118.000000,0.000000,0.000000,0.000019,-0.000005,0.002522,-0.000538,0.000019,-0.000005,0.000000,0.000000
3119.000000,0.000000,0.000000,0.000021,-0.000005,0.002489,-0.000489,0.000021,-0.000005,0.000000,0.000000
3120.000000,0.000000,0.000000,0.000023,-0.000005,0.002451,-0.000435,0.000023,-0.000005,0.000000,0.000000
3123.000000,0.000000,0.000000,0.000007,-0.000001,0.002255,-0.000239,0.000007,-0.000001,0.000000,0.000000
3124.000000,0.000000,0.000000,0.000009,-0.000001,0.002196,-0.000168,0.000009,-0.000001,0.000000,0.000000
3125.000000,0.000000,0.000000,0.000011,-0.000001,0.002132,-0.000094,0.000011,-0.000001,0.000000,0.000000
3126.000000,0.000000,0.000000,0.000012,-0.000001,0.002063,-0.000017,0.000012,-0.000001,0.000000,0.000000
3127.000000,0.000000,0.000000,0.000014,-0.000001,0.001989,0.000064,0.000014,-0.000001,0.000000,0.000000
3128.000000,0.000000,0.000000,0.000016,-0.000001,0.001911,0.000148,0.000016,-0.000001,0.000000,0.000000
3129.000000,0.000000,0.000000,0.000017,-0.000001,0.001828,0.000233,0.000017,-0.000001,0.000000,0.000000
3130.000000,0.000000,0.000000,0.000018,-0.000000,0.001741,0.000319,0.000018,-0.000000,0.000000,0.000000
3133.000000,0.000000,0.000000,0.000004,0.000001,0.001421,0.000568,0.000004,0.000001,0.000000,0.000000
3134.000000,0.000000,0.000000,0.000006,0.000002,0.001319,0.000648,0.000006,0.000002,0.000000,0.000000
3135.000000,0.000000,0.000000,0.000007,0.000003,0.001216,0.000725,0.000007,0.000003,0.000000,0.000000
