I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2417.000000,0.000000,0.000000,0.000009,-0.000010,0.001384,-0.001295,0.000009,-0.000010,0.000000,0.000000
2418.000000,0.000000,0.000000,0.000010,-0.000011,0.001395,-0.001193,0.000010,-0.000011,0.000000,0.000000
2419.000000,0.000000,0.000000,0.000011,-0.000012,0.001405,-0.001096,0.000011,-0.000012,0.000000,0.000000
2420.000000,0.000000,0.000000,0.000012,-0.000013,0.001413,-0.001004,0.000012,-0.000013,0.000000,0.000000
2422.000000,0.000000,0.000000,0.000003,-0.000002,0.001399,-0.000811,0.000003,-0.000002,0.000000,0.000000
2423.000000,0.000000,0.000000,0.000004,-0.000002,0.001407,-0.000730,0.000004,-0.000002,0.000000,0.000000
2425.000000,0.000000,0.000000,0.000007,-0.000003,0.001417,-0.000580,0.000007,-0.000003,0.000000,0.000000
2426.000000,0.000000,0.000000,0.000008,-0.000004,0.001418,-0.000514,0.000008,-0.000004,0.000000,0.000000
2427.000000,0.000000,0.000000,0.000009,-0.000004,0.001414,-0.000457,0.000009,-0.000004,0.000000,0.000000
2428.000000,0.000000,0.000000,0.000010,-0.000005,0.001405,-0.000409,0.000010,-0.000005,0.000000,0.000000
2429.000000,0.000000,0.000000,0.000011,-0.000005,0.001390,-0.000373,0.000011,-0.000005,0.000000,0.000000
2430.000000,0.000000,0.000000,0.000012,-0.000005,0.001370,-0.000349,0.000012,-0.000005,0.000000,0.000000
2432.000000,0.000000,0.000000,0.000003,-0.000001,0.001289,-0.000328,0.000003,-0.000001,0.000000,0.000000
2434.000000,0.000000,0.000000,0.000005,-0.000001,0.001225,-0.000354,0.000005,-0.000001,0.000000,0.000000
2435.000000,0.000000,0.000000,0.000006,-0.000002,0.001190,-0.000378,0.000006,-0.000002,0.000000,0.000000
2436.000000,0.000000,0.000000,0.000007,-0.000002,0.001154,-0.000407,0.000007,-0.000002,0.000000,0.000000
2437.000000,0.000000,0.000000,0.000008,-0.000002,0.001115,-0.000437,0.000008,-0.000002,0.000000,0.000000
2438.000000,0.000000,0.000000,0.000009,-0.000003,0.001072,-0.000468,0.000009,-0.000003,0.000000,0.000000
2439.000000,0.000000,0.000000,0.000009,-0.000003,0.001025,-0.000497,0.000009,-0.000003,0.000000,0.000000
2440.000000,0.000000,0.000000,0.000010,-0.000004,0.000973,-0.000524,0.000010,-0.000004,0.000000,0.000000
2442.000000,0.000000,0.000000,0.000002,-0.000001,0.000831,-0.000555,0.000002,-0.000001,0.000000,0.000000
2444.000000,0.000000,0.000000,0.000003,-0.000002,0.000686,-0.000578,0.000003,-0.000002,0.000000,0.000000
2445.000000,0.000000,0.000000,0.000004,-0.000003,0.000607,-0.000584,0.000004,-0.000003,0.000000,0.000000
2446.000000,0.000000,0.000000,0.000004,-0.000003,0.000525,-0.000589,0.000004,-0.000003,0.000000,0.000000
2447.000000,0.000000,0.000000,0.000004,-0.000004,0.000438,-0.000592,0.000004,-0.000004,0.000000,0.000000
2448.000000,0.000000,0.000000,0.000005,-0.000004,0.000348,-0.000596,0.000005,-0.000004,0.000000,0.000000
2449.000000,0.000000,0.000000,0.000005,-0.000005,0.000253,-0.000603,0.000005,-0.000005,0.000000,0.000000
2450.000000,0.000000,0.000000,0.000005,-0.000005,0.000155,-0.000613,0.000005,-0.000005,0.000000,0.000000
2452.000000,0.000000,0.000000,-0.000000,-0.000001,-0.000057,-0.000634,-0.000000,-0.000001,0.000000,0.000000
2454.000000,0.000000,0.000000,-0.000000,-0.000002,-0.000278,-0.000688,-0.000000,-0.000002,0.000000,0.000000
2455.000000,0.000000,0.000000,-0.000001,-0.000003,-0.000391,-0.000723,-0.000001,-0.000003,0.000000,0.000000
2456.000000,0.000000,0.000000,-0.000001,-0.000004,-0.000507,-0.000764,-0.000001,-0.000004,0.000000,0.000000
2457.000000,0.000000,0.000000,-0.000002,-0.000005,-0.000625,-0.000810,-0.000002,-0.000005,0.000000,0.000000
2458.000000,0.000000,0.000000,-0.000003,-0.000005,-0.000746,-0.000862,-0.000003,-0.000005,0.000000,0.000000
2459.000000,0.000000,0.000000,-0.000003,-0.000006,-0.000870,-0.000919,-0.000003,-0.000006,0.000000,0.000000
2460.000000,0.000000,0.000000,-0.000004,-0.000007,-0.000997,-0.000983,-0.000004,-0.000007,0.000000,0.000000
2462.000000,0.000000,0.000000,-0.000002,-0.000002,-0.001241,-0.001108,-0.000002,-0.000002,0.000000,0.000000
2464.000000,0.000000,0.000000,-0.000005,-0.000004,-0.001517,-0.001271,-0.000005,-0.000004,0.000000,0.000000
